Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
12984,2023-12-09,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,3,190.13,152.98,Lopes Cavalcanti S.A.,GO,centro-oeste
12985,2023-08-13,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,14,906.48,709.16,Ferreira - EI,PE,nordeste
12986,2024-01-08,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,2,843.25,508.64,Ribeiro Novaes S/A,GO,centro-oeste
12987,2025-03-27,Isabella,Equipe Solaris,Desenvolvimento,Automação de Processos,17,503.24,359.27,Almeida Silveira - ME,AM,norte
12988,2023-05-12,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,9,241.11,148.17,da Rosa da Paz - ME,MT,centro-oeste
12989,2022-07-26,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,1,904.4,495.21,Castro,AM,norte
12990,2022-12-21,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,1,407.83,228.23,Melo S.A.,PA,norte
12991,2023-08-28,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,19,992.27,860.55,Nunes Ltda.,CE,nordeste
12992,2024-06-08,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,10,947.51,477.36,Costela Pinto - ME,SP,sudeste
12993,2022-07-14,Ana Júlia,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,18,596.36,460.43,Nascimento,AM,norte
12994,2023-03-14,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,1,230.53,186.39,da Mata Ltda.,MG,sudeste
12995,2023-07-29,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,8,570.28,449.65,Moreira Oliveira Ltda.,PR,sul
12996,2024-11-18,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,14,754.33,428.41,Costa - ME,SP,sudeste
12997,2023-08-24,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,2,466.73,240.13,Sales,CE,nordeste
12998,2023-01-07,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,13,282.63,217.79,Alves S.A.,RS,sul
12999,2023-11-02,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,1,766.28,427.04,Moura,SP,sudeste
13000,2024-09-27,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,16,483.38,314.67,Ribeiro,CE,nordeste
13001,2025-03-06,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,15,882.17,733.99,Freitas,PR,sul
13002,2023-07-12,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,19,854.72,447.76,Fernandes Alves S/A,SP,sudeste
13003,2025-03-19,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,14,984.82,715.51,Farias,AM,norte
13004,2023-07-08,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,16,506.46,371.04,Porto,RO,norte
13005,2025-04-18,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,9,1320.43,969.42,Cardoso,PR,sul
13006,2023-03-04,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,20,285.17,145.13,Nascimento S/A,PE,nordeste
13007,2024-07-25,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,16,1449.21,994.05,Cunha,PA,norte
13008,2025-02-13,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,3,723.56,617.42,Silva - ME,BA,nordeste
13009,2022-11-18,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,1,388.02,326.55,Moura,GO,centro-oeste
13010,2025-04-15,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,13,296.9,166.88,Campos,RO,norte
13011,2025-05-26,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,19,919.11,583.67,Cavalcanti Ramos Ltda.,PA,norte
13012,2022-08-19,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,10,586.65,321.62,Nascimento,RS,sul
13013,2024-12-19,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,7,657.51,389.88,Alves,SP,sudeste
13014,2024-03-10,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,13,371.36,194.95,da Conceição e Filhos,AM,norte
13015,2024-12-27,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,11,1476.83,1265.7,Ribeiro,PR,sul
13016,2022-08-16,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,2,314.69,254.17,Castro,PR,sul
13017,2022-10-23,Agatha,Equipe Solaris,Consultoria,Gestão de Projetos de TI,6,1056.23,897.28,Dias Nogueira e Filhos,PA,norte
13018,2023-12-26,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,16,1252.12,1013.23,da Rosa Freitas S.A.,CE,nordeste
13019,2024-09-24,Ana Júlia,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,7,623.89,347.33,Nascimento Azevedo S.A.,SC,sul
13020,2023-10-12,Ana Júlia,Equipe Solaris,Consultoria,Treinamento em TI,1,1165.77,739.2,Carvalho,CE,nordeste
13021,2022-09-14,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,17,1340.22,1134.44,Mendes Nascimento S.A.,AM,norte
13022,2024-06-15,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,20,966.73,829.06,Aragão,CE,nordeste
13023,2024-08-04,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,15,216.86,108.75,Oliveira S/A,PE,nordeste
13024,2022-06-17,Agatha,Equipe Solaris,Desenvolvimento,Automação de Processos,20,900.49,559.53,Novaes,RS,sul
13025,2024-08-07,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,3,196.22,131.01,Aragão S/A,DF,centro-oeste
13026,2023-08-13,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,11,632.95,558.53,da Mota S/A,MG,sudeste
13027,2023-12-23,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,12,567.14,499.06,Cavalcanti Dias - EI,RO,norte
13028,2022-08-30,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,2,1330.58,1060.41,Silveira - ME,DF,centro-oeste
13029,2022-06-19,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,15,574.16,502.36,Martins Duarte - ME,MG,sudeste
13030,2024-12-10,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,16,425.18,251.08,Cardoso - EI,SC,sul
13031,2023-04-14,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,2,1199.25,1045.5,Almeida Santos S.A.,SC,sul
13032,2022-09-26,Ana Júlia,Equipe Solaris,Consultoria,Gestão de Projetos de TI,17,395.85,264.36,Porto Ltda.,RO,norte
13033,2024-05-14,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,1,936.03,486.74,Martins,PE,nordeste
13034,2023-07-10,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,2,1486.94,968.83,Castro,CE,nordeste
13035,2023-08-02,Isabella,Equipe Solaris,Desenvolvimento,Automação de Processos,8,1364.7,985.88,Araújo - ME,SC,sul
13036,2023-11-26,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,10,937.0,565.48,Barbosa - ME,SP,sudeste
13037,2024-01-12,Luna,Equipe Solaris,Consultoria,Treinamento em TI,18,1415.69,722.74,Rezende - ME,MT,centro-oeste
13038,2023-09-20,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,5,1032.8,716.83,da Luz - EI,MT,centro-oeste
13039,2024-09-30,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,14,807.37,697.73,Moraes Gonçalves Ltda.,RJ,sudeste
13040,2023-05-23,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,14,837.91,713.43,Araújo S/A,MG,sudeste
13041,2024-10-15,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,11,187.22,141.9,Almeida - EI,CE,nordeste
13042,2023-11-06,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,19,872.24,579.49,Carvalho,SC,sul
13043,2025-04-29,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,4,1203.83,603.48,da Mata Freitas S.A.,BA,nordeste
13044,2024-11-27,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,8,332.36,213.68,Farias,PR,sul
13045,2024-12-13,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,13,770.13,453.15,das Neves,SC,sul
13046,2024-03-31,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,17,1224.95,964.04,Cardoso - ME,PE,nordeste
13047,2025-04-14,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,5,1151.03,930.12,Rezende e Filhos,PR,sul
13048,2024-06-27,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,11,1433.54,1290.13,Mendes,DF,centro-oeste
13049,2024-12-07,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,4,1265.43,819.63,da Rocha Ltda.,MT,centro-oeste
13050,2023-09-12,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,5,819.31,560.11,da Rocha,BA,nordeste
13051,2023-07-12,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,1,1426.27,830.7,Fogaça,BA,nordeste
13052,2025-03-05,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,16,945.07,475.99,da Conceição,PA,norte
13053,2022-08-05,Ana Júlia,Equipe Solaris,Consultoria,Gestão de Projetos de TI,2,835.75,681.37,Almeida,PE,nordeste
13054,2024-04-23,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,5,1226.52,878.12,Nunes,RO,norte
13055,2025-05-20,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,18,692.44,441.18,Aragão,CE,nordeste
13056,2025-01-28,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,2,1405.84,929.71,Cardoso S.A.,SC,sul
13057,2024-02-26,Danilo,Equipe Solaris,Consultoria,Consultoria em TI,19,234.34,119.36,da Cunha,PA,norte
13058,2025-04-13,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,13,1172.08,711.96,da Cunha,DF,centro-oeste
13059,2023-05-20,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,13,615.37,522.16,Campos Ltda.,RO,norte
13060,2024-02-07,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,2,251.17,210.0,Porto Lopes e Filhos,CE,nordeste
13061,2022-11-02,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,19,411.22,279.01,Peixoto - EI,PE,nordeste
13062,2025-02-09,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,20,1327.44,1167.66,da Cunha Aragão Ltda.,SC,sul
13063,2023-10-03,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,19,1262.33,1122.24,Silva,RS,sul
13064,2023-10-15,Danilo,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,19,408.62,362.85,Oliveira e Filhos,AM,norte
13065,2023-05-11,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,20,1447.25,767.51,Souza,RO,norte
13066,2022-06-19,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,2,1499.93,1102.01,Almeida Correia Ltda.,MT,centro-oeste
13067,2023-08-24,Luna,Equipe Solaris,Consultoria,Auditoria de Sistemas,9,1197.8,905.8,Nascimento,GO,centro-oeste
13068,2024-03-11,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,16,1405.08,1093.88,Alves Mendes - ME,MG,sudeste
13069,2025-05-03,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,8,626.38,415.42,Carvalho - ME,RS,sul
13070,2022-06-07,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,5,467.72,314.73,Moreira,RO,norte
13071,2023-03-25,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,20,1346.03,1151.83,Silveira da Cruz S.A.,DF,centro-oeste
13072,2022-12-18,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,17,1313.79,758.19,Lopes,CE,nordeste
13073,2023-06-10,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,17,528.01,299.02,Cardoso,RS,sul
13074,2025-03-11,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,6,615.57,308.9,Fernandes,BA,nordeste
13075,2023-02-04,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,19,1038.11,626.58,Gomes,BA,nordeste
13076,2024-06-07,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,18,812.8,529.14,da Luz S/A,PR,sul
13077,2022-10-05,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,7,715.13,443.47,Viana,AM,norte
13078,2023-08-14,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,12,585.77,347.62,Pires e Filhos,PR,sul
13079,2023-08-22,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,19,671.7,387.85,Pinto,RJ,sudeste
13080,2024-12-20,Ana Júlia,Equipe Solaris,Consultoria,Treinamento em TI,10,544.36,454.04,Rocha,PE,nordeste
13081,2024-09-01,Luna,Equipe Solaris,Infraestrutura,Backup em Nuvem,4,285.83,211.27,Peixoto,AM,norte
13082,2024-07-28,Ana Júlia,Equipe Solaris,Infraestrutura,Backup em Nuvem,4,1168.52,849.26,Nunes e Filhos,GO,centro-oeste
13083,2022-11-27,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,6,1293.88,674.88,Correia S.A.,MT,centro-oeste
13084,2023-01-01,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,1,1063.09,650.97,da Mata Cunha - EI,SP,sudeste
13085,2025-02-04,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,17,1039.36,909.7,Araújo,PA,norte
13086,2023-01-14,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,14,154.3,104.8,Pinto da Conceição Ltda.,PA,norte
13087,2023-01-10,Luna,Equipe Solaris,Consultoria,Treinamento em TI,5,242.49,167.46,Duarte,PE,nordeste
13088,2025-05-19,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,10,1481.24,1201.78,Silveira,AM,norte
13089,2023-10-21,Luna,Equipe Solaris,Consultoria,Consultoria em TI,1,688.6,468.64,Caldeira Lopes - ME,BA,nordeste
13090,2024-01-22,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,10,975.1,506.66,Peixoto - EI,MG,sudeste
13091,2024-12-16,Danilo,Equipe Solaris,Consultoria,Auditoria de Sistemas,17,1388.65,1168.25,Mendes,GO,centro-oeste
13092,2023-03-16,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,7,1080.43,733.29,da Luz e Filhos,RS,sul
13093,2023-09-03,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,6,168.96,95.36,Almeida,GO,centro-oeste
13094,2022-07-21,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,1,471.54,267.4,Freitas,AM,norte
13095,2022-09-16,Danilo,Equipe Solaris,Consultoria,Consultoria em TI,4,337.34,292.2,Costa,RO,norte
13096,2023-04-02,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,19,1448.47,1098.09,Martins Moreira - EI,DF,centro-oeste
13097,2022-12-25,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,2,1264.62,753.0,Aragão Cunha Ltda.,BA,nordeste
13098,2024-04-16,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,5,1103.86,615.58,Castro,MT,centro-oeste
13099,2022-10-06,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,4,1437.3,961.19,Lima,PA,norte
13100,2025-02-04,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,17,966.02,487.27,Cardoso,GO,centro-oeste
13101,2023-01-30,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,10,790.38,520.41,Carvalho e Filhos,MG,sudeste
13102,2023-04-22,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,16,1146.02,1005.73,Moraes da Rosa Ltda.,PE,nordeste
13103,2025-05-04,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,4,930.05,557.34,Nunes S/A,BA,nordeste
13104,2023-03-27,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,6,608.92,472.3,Pinto,MT,centro-oeste
13105,2022-12-28,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,10,1124.67,736.14,Moreira da Rosa - ME,BA,nordeste
13106,2023-05-02,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,8,597.53,452.0,Pinto - EI,PA,norte
13107,2023-01-11,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,1,1316.27,769.89,Ribeiro da Luz - ME,PR,sul
13108,2022-09-14,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,3,579.3,456.53,Melo,MG,sudeste
13109,2023-04-22,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,1,495.57,277.71,Fernandes S.A.,DF,centro-oeste
13110,2024-08-20,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,11,507.66,302.65,Silva Rodrigues - ME,MT,centro-oeste
13111,2025-04-01,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,14,1292.7,1091.49,Caldeira,BA,nordeste
13112,2023-09-22,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,10,944.67,529.0,Silva,BA,nordeste
13113,2024-05-09,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,3,637.64,487.64,Lima e Filhos,SC,sul
13114,2022-09-22,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,9,226.51,190.52,Fernandes,PE,nordeste
13115,2022-12-30,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,19,550.86,277.62,Aragão,CE,nordeste
13116,2024-03-08,Ana Júlia,Equipe Solaris,Desenvolvimento,Integração de Sistemas,8,795.32,697.03,das Neves,PR,sul
13117,2024-12-16,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,7,1449.01,1166.49,Monteiro Caldeira - EI,AM,norte
13118,2024-02-25,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,9,583.87,363.48,Carvalho,BA,nordeste
13119,2025-05-12,Danilo,Equipe Solaris,Consultoria,Auditoria de Sistemas,18,338.19,299.75,Cavalcanti S/A,RO,norte
13120,2024-07-24,Agatha,Equipe Solaris,Desenvolvimento,Automação de Processos,20,960.63,482.63,Fogaça Rezende - EI,PE,nordeste
13121,2022-10-02,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,20,936.09,646.03,Cavalcanti,BA,nordeste
13122,2023-03-03,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,8,1388.13,721.08,Lima - EI,PA,norte
13123,2023-03-30,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,4,915.53,479.89,Novaes e Filhos,CE,nordeste
13124,2023-10-03,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,7,422.33,366.74,Barbosa Almeida Ltda.,PR,sul
13125,2023-08-09,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,6,755.99,617.96,Sales,SC,sul
13126,2024-12-30,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,8,498.1,433.08,Pereira,RJ,sudeste
13127,2022-06-02,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,9,532.59,423.78,Gonçalves,RJ,sudeste
13128,2025-01-23,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,5,1177.41,590.82,Silveira,MG,sudeste
13129,2023-05-24,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,14,747.49,386.98,Araújo Azevedo S.A.,RS,sul
13130,2024-05-16,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,16,1299.52,653.97,Almeida,RJ,sudeste
13131,2022-11-10,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,16,293.41,247.42,da Paz,RJ,sudeste
13132,2022-10-19,Ana Júlia,Equipe Solaris,Infraestrutura,Backup em Nuvem,14,1280.3,782.9,Fernandes - EI,PE,nordeste
13133,2023-11-27,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,19,372.9,326.83,Sales,DF,centro-oeste
13134,2025-04-11,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,14,1223.94,914.66,Ramos,MG,sudeste
13135,2022-10-26,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,17,446.44,225.67,Carvalho e Filhos,MG,sudeste
13136,2025-05-29,Luna,Equipe Solaris,Infraestrutura,Suporte Técnico,1,782.51,563.19,Rodrigues Lima - ME,DF,centro-oeste
13137,2023-09-22,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,1,912.04,456.7,Rocha Freitas S.A.,DF,centro-oeste
13138,2024-07-08,Luna,Equipe Solaris,Desenvolvimento,Integração de Sistemas,20,1057.13,841.95,Peixoto,SC,sul
13139,2025-03-05,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,14,1179.13,832.65,Almeida,DF,centro-oeste
13140,2023-07-06,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,3,992.41,581.05,da Cruz,SC,sul
13141,2024-12-11,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,3,554.52,280.04,Fogaça,AM,norte
13142,2022-07-11,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,3,1403.39,977.73,da Rosa,PR,sul
13143,2023-07-08,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,19,1000.02,545.29,Rodrigues Teixeira S.A.,RJ,sudeste
13144,2022-11-16,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,9,1484.54,1064.67,Monteiro Ferreira S/A,RJ,sudeste
13145,2023-09-02,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,20,1356.5,1159.7,Rocha - EI,MG,sudeste
13146,2025-05-09,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,18,849.85,596.38,Almeida S.A.,RS,sul
13147,2022-10-22,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,13,537.34,366.07,Lopes da Luz S/A,PE,nordeste
13148,2024-08-15,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,1,235.03,156.64,Peixoto da Paz e Filhos,GO,centro-oeste
13149,2023-12-08,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,17,1391.02,1151.53,Azevedo Jesus - ME,PE,nordeste
13150,2025-04-30,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,14,1412.71,858.78,Gonçalves e Filhos,DF,centro-oeste
13151,2024-01-27,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,1,782.84,543.34,Pinto Campos S.A.,PE,nordeste
13152,2022-08-15,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,5,369.1,187.42,Pires,BA,nordeste
13153,2023-04-24,Luna,Equipe Solaris,Desenvolvimento,Integração de Sistemas,8,181.14,141.04,Cardoso Sales Ltda.,CE,nordeste
13154,2023-06-19,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,6,1310.47,1045.01,da Luz,AM,norte
13155,2024-02-27,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,12,1106.66,622.72,Oliveira Fogaça - ME,SP,sudeste
13156,2023-08-18,Isabella,Equipe Solaris,Infraestrutura,Hospedagem de Sites,3,890.36,631.75,Souza Rezende S/A,SC,sul
13157,2023-01-02,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,19,1124.02,938.76,da Rocha e Filhos,RO,norte
13158,2023-12-08,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,13,272.63,237.62,Nunes Freitas e Filhos,SP,sudeste
13159,2023-02-02,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,14,989.54,784.7,da Cruz,BA,nordeste
13160,2023-10-06,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,20,882.73,684.69,Silva Ltda.,AM,norte
13161,2023-12-04,Ana Júlia,Equipe Solaris,Consultoria,Treinamento em TI,20,1303.26,813.4,Gomes,MG,sudeste
13162,2025-02-27,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,15,653.56,480.94,Martins Azevedo S/A,CE,nordeste
13163,2025-01-09,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,2,1310.9,1152.94,Barbosa e Filhos,PE,nordeste
13164,2024-09-02,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,19,1068.72,581.04,Castro e Filhos,RS,sul
13165,2022-11-28,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,18,1034.22,716.53,da Mota S.A.,MG,sudeste
